risk_id,canonical_id,privilege_risk_component,behavioural_risk_component,identity_risk_component,compliance_risk_component,final_risk_score,risk_tier,risk_drivers,previous_risk_score,score_delta,computed_timestamp,evidence,root_cause,business_impact,detection_method
7dff7a05-d3ba-47fe-a4fd-d27f98564005,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,10.67,11.92,0.44,0.0,7.99,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=3.12 logins/30d across 3 platform(s),Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
e4ccc6c3-0333-495e-9cc9-df374cae3a57,a3595d1f-7fe4-a42e-3db7-88a61cdcc4c2,10.67,22.77,4.0,100.0,22.5,LOW,"[""offboarding_gap""]",,,2026-06-21 15:10:28,offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
6bad723f-0141-4aca-a9f5-e6691ca1b1b9,a42d0cd7-fd35-9f6a-7450-388748d90846,50.17,19.63,0.67,0.0,24.56,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,admin_role_count=3 (30% of 10 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 10 effective privileges.,Low risk — standard profile with 10 effective privileges across 3 platform(s). No immediate action required.,NONE
b4651f73-21d0-4040-a9c2-8dae493d6328,a53bc024-d1a6-9d87-f54e-2019ba35844e,91.11,56.59,30.44,0.0,75.12,HIGH,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""anomaly_model_flag"", ""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=27 (100% of 27 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.430 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 27 ADMIN/FULL_CONTROL privileges across 5 resource platform(s); 41% are provisioned but unused — classic over-provisioning.,"High-risk identity with significant privilege exposure (27 effective privileges, 27 admin-tier). Exploitation could grant an attacker persistent access across 5 platform(s). Remediate within 24 hours.",ML_ENSEMBLE|IF_PREDICT
ba0c213c-216c-459a-921d-3d8f2f1abfc8,a56b61e0-4ba8-a4ca-6449-cb6fbf72ae52,10.67,5.96,1.11,0.0,6.04,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.86 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
3ae0a1c3-f303-47c5-90d2-78b1d7c64dd8,a5b40983-3eeb-c04a-9df2-372e9e825aae,2.67,23.37,41.33,0.0,17.38,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
df68bfc5-4261-42a9-be75-b41d0da46cc2,a65be22b-d5a3-86d9-c362-a810a2611b8d,53.0,17.57,1.56,0.0,25.01,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,admin_role_count=3 (100% of 3 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
7304f9e1-8ce6-4571-ad63-12c9b2ff3925,a6eab79e-d21c-82f8-cada-4f80a9e782d4,77.0,22.09,0.44,0.0,34.77,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
7e70d6ca-4ab1-4cd6-984e-06335475d1e4,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,63.17,43.06,42.67,0.0,45.71,MEDIUM,"[""high_unused_privilege_ratio"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=4 (100% of 4 privileges are ADMIN/FULL_CONTROL); dormant_days=147 (no activity for 147 days); ensemble_anomaly_score=0.313 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 4 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 50% are provisioned but unused — classic over-provisioning.,Moderate risk — 4 effective privileges with 50% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
a8756bb2-3d42-4c09-b5fe-633761339c65,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,10.67,1.5,30.44,0.0,10.35,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
6b96d3d0-945a-4179-87cd-4ff03b9ece31,a847bce7-90fa-6b57-24ac-2130deaf528d,34.0,35.07,0.89,0.0,24.35,LOW,"[""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated behavioural anomaly across 5 platform(s) with 9 effective privileges.,Low risk — standard profile with 9 effective privileges across 5 platform(s). No immediate action required.,IF_PREDICT
ac81c584-f771-46db-acc2-f3860831a7fa,a8f1e091-ffb8-102d-9475-dbc996418ced,89.04,56.94,30.67,0.0,65.81,HIGH,"[""excessive_admin_privileges"", ""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=26 (100% of 26 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.345 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 26 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 27% are provisioned but unused — classic over-provisioning.,"High-risk identity with significant privilege exposure (26 effective privileges, 26 admin-tier). Exploitation could grant an attacker persistent access across 4 platform(s). Remediate within 24 hours.",ML_ENSEMBLE|IF_PREDICT
429cd007-667e-4962-8125-27e362b233b5,a995ecc3-6f5b-09a6-0ff1-c51f915cb31b,53.21,15.99,0.44,0.0,24.31,LOW,"[""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=5 (62% of 8 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Low risk — standard profile with 8 effective privileges across 4 platform(s). No immediate action required.,NONE
f46c7793-bcb4-41e0-8207-37baec2d3769,a9f948b2-4e63-84bb-3e49-3f43b118f68d,69.0,28.3,0.67,0.0,34.19,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=9 (100% of 9 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 9 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 9 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
2a786f24-8de8-4350-a124-359d09a8d109,aca58d95-915a-1c30-4b86-b5a1ca6fbff8,10.67,12.28,0.44,0.0,8.12,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=0.99 logins/30d across 3 platform(s),Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
25f4e79b-8e63-4f08-b042-7b0efb84a2e0,af34cf65-a193-c4b2-3c19-e71d118405ad,91.52,59.31,0.67,0.0,60.86,HIGH,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=23 (100% of 23 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.375 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 43% are provisioned but unused — classic over-provisioning.,"High-risk identity with significant privilege exposure (23 effective privileges, 23 admin-tier). Exploitation could grant an attacker persistent access across 4 platform(s). Remediate within 24 hours.",ML_ENSEMBLE|IF_PREDICT
b77410cf-9af2-47cd-bf11-85d2f4c44c2f,af70de70-2b69-c95e-8567-1b58926bffa5,8.0,22.55,0.67,0.0,10.83,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=3.12 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,DOMAIN_RULE
7ae7f674-2e9b-4cb4-901d-3cf8ed11bc28,afbb411a-a123-5a8c-93b7-a88612f70c97,10.67,9.46,0.67,0.0,7.18,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.55 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
e7bae54a-d755-4ce1-aea3-a6639521f873,afd380c4-2713-582c-f41e-a3ac5fd23109,53.0,16.63,1.56,0.0,24.68,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,admin_role_count=3 (100% of 3 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,NONE
23e8c260-09ad-4b86-a1b4-fbf4f3774674,b08a4895-d4ff-a666-75c8-e90d9e3d750d,45.82,23.04,1.11,0.0,24.32,LOW,"[""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 13 effective privileges.,Low risk — standard profile with 13 effective privileges across 4 platform(s). No immediate action required.,NONE
e8de3c61-0a23-497a-8fce-fcf7bc31517a,b18753e6-d457-8ad9-a867-a096edd877c8,2.67,25.31,1.11,0.0,10.01,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=1.73 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 2 platform(s). No immediate action required.,NONE
afa70bdc-8686-4e48-85c3-08a91523b016,b253d218-6c4a-37ea-4906-17f2747b6dba,10.67,10.48,30.67,0.0,13.54,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
5eee750c-3c6b-4fe7-ae6a-fe269876b8d7,b390b059-207b-be21-a7e8-d18eddf6d4ac,66.33,36.37,0.44,0.0,36.03,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 8 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
3ae1ed37-0f5a-42b1-aa1e-9b66897a4e12,b3eda8f1-026b-5383-a301-ec030e5d8c6a,32.95,11.17,0.89,0.0,15.62,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
fcb6ae75-86e9-4883-b62b-ef4f8936e5f3,b4157cea-0738-8ba4-9770-a3dbe9fa97e2,2.67,12.95,40.67,0.0,13.6,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
1a54dfed-1edd-44d5-a731-0e20bd2b1ad4,b42a2d93-9aba-0f15-b214-90623e1a963e,60.33,20.7,30.89,0.0,34.54,MEDIUM,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=5 (42% of 12 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 25% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 25% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
ab091337-e8ed-4de2-bbd9-a7e22ca9c472,b4a69f3c-8d3a-ed99-711c-21c9bdc14f1f,15.0,34.9,1.56,0.0,17.78,LOW,"[""high_unused_privilege_ratio""]",,,2026-06-21 15:10:28,login_frequency=0.58 logins/30d across 1 platform(s),Elevated behavioural anomaly across 1 platform(s) with 0 effective privileges.,Low risk — standard profile with 0 effective privileges across 1 platform(s). No immediate action required.,IF_PREDICT
0a12b57f-8164-4ca4-8fb9-a99abeca040b,b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd,10.67,24.0,41.56,91.11,29.56,LOW,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=0.91 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.91. Access was not revoked on schedule.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
cc12ec54-14c8-4707-ab94-3d2971153ca1,b5b453ca-3d42-993c-cc9f-d3349bdf0377,13.0,32.05,34.89,0.0,22.75,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 2 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 2 platform(s). No immediate action required.,IF_PREDICT
842239a5-4aab-4d47-9656-76f2c87e04cf,b63b4dc3-a559-e463-79e1-3ceab0cbc61f,77.0,18.2,30.67,0.0,39.45,MEDIUM,"[""excessive_admin_privileges"", ""mfa_disabled""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
41afc3be-6a78-43f3-9f35-a54ad0d16a0c,b65feea9-7d82-4264-1ba3-62e7afa415e5,30.81,11.53,30.44,0.0,20.91,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
a52ea0b3-62f8-4ef1-acd1-f5b2e59ae57c,b69f75c5-c82b-a1be-61eb-64e6fd498e20,15.0,30.93,40.67,0.0,24.21,LOW,"[""high_unused_privilege_ratio"", ""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,Low risk — standard profile with 0 effective privileges across 1 platform(s). No immediate action required.,IF_PREDICT
fe382cb8-6f73-40f6-b3a6-f9e203c5ca0e,b6f6dbf1-d6d4-41cc-195d-82f8ee4a9b5d,86.3,53.84,0.44,0.0,56.51,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=23 (100% of 23 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.330 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 9% are provisioned but unused — classic over-provisioning.,Moderate risk — 23 effective privileges with 9% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
66f1d0f9-fbe6-4045-8d73-4cfc5d0a3b47,b89f72f3-2a60-c652-e714-7668cf1d7d3a,79.67,33.26,0.44,0.0,39.61,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=13 (100% of 13 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 13 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 13 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
