action_id,incident_id,identity_id,canonical_id,action_type,recommended_action,priority,action_priority,affected_resource_id,estimated_risk_reduction,blast_radius_reduction,justification,estimated_effort,requires_approval,compliance_frameworks,status,generated_timestamp,llm_rationale
f115479c-b522-42c2-ad07-d128154bf23d,,9d3616a1-08de-c921-260c-b547e2280fe3,9d3616a1-08de-c921-260c-b547e2280fe3,ENFORCE_MFA,ENFORCE_MFA,P4,low,,40.43,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
deb20c3c-858e-45a4-acf6-6f21fc4e4e09,,9d37efb6-eafb-3e90-54ec-84ce002ccb25,9d37efb6-eafb-3e90-54ec-84ce002ccb25,ENFORCE_MFA,ENFORCE_MFA,P4,low,,38.84,0.0,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
b880f860-f687-43c1-95cd-d5fd91050751,,9d6b9b62-6b53-5a19-a902-b73fcf39f648,9d6b9b62-6b53-5a19-a902-b73fcf39f648,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,18.01,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
39840333-bd58-4379-9bf7-fc182f3926d8,,9f64eeed-5c9d-927d-84b8-71bb300568d2,9f64eeed-5c9d-927d-84b8-71bb300568d2,ENFORCE_MFA,ENFORCE_MFA,P4,low,,23.57,0.0,Elevated identity hygiene failure across 4 platform(s) with 11 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
1e72f0ff-8ccf-491b-9a78-f5f068160f72,,9f708368-cb3c-f8ca-a392-57316b79afcc,9f708368-cb3c-f8ca-a392-57316b79afcc,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,15.81,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 42% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
279213fc-ba73-44a2-8a22-b3027c0679ea,9b85f2aa-1631-457d-b2e1-80ed12be70fe,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ENFORCE_MFA,ENFORCE_MFA,P2,high,,12.64,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
2fd3942d-dbb8-461d-a3bc-130e7d91d09e,,9fd34579-4667-72ce-204e-178c10d08d11,9fd34579-4667-72ce-204e-178c10d08d11,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,17.32,0.0,Elevated privilege misconfiguration across 3 platform(s) with 8 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
ba6a5248-46b7-4be8-b357-6a6d7fe69d69,,a0279a18-6576-a410-0d41-ee472a5fda18,a0279a18-6576-a410-0d41-ee472a5fda18,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.28,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
e2f60f15-b4da-4f7f-bb56-039a64cfae91,b9da728f-7fee-40d7-b0d9-56c2a0fb15fb,a075e927-5110-b492-f442-7e0b61484bb3,a075e927-5110-b492-f442-7e0b61484bb3,ENFORCE_MFA,ENFORCE_MFA,P4,low,,27.83,0.0,Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
35688ed1-ca36-46a8-b586-1a73fb0c062d,,a1a27485-7134-8c2a-780b-3657117b355b,a1a27485-7134-8c2a-780b-3657117b355b,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,51.03,62.5,Identity holds 24 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 12% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
04b5abc5-8aba-48f8-a7b8-6afaeb1e9e48,,a21b0307-82af-085c-138d-994c2b0abedd,a21b0307-82af-085c-138d-994c2b0abedd,ENFORCE_MFA,ENFORCE_MFA,P2,high,,16.17,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
2eea97ba-a29a-480e-bd1d-00c232089c9b,,a3209116-222d-f6a4-8163-b6ce1877bc06,a3209116-222d-f6a4-8163-b6ce1877bc06,ENFORCE_MFA,ENFORCE_MFA,P4,low,,35.93,0.0,Elevated identity hygiene failure across 3 platform(s) with 5 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
e4ecdf18-1a89-43b6-8ab3-0799edd5cce0,,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,11.96,0.0,Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
1cc0ccb4-c936-4091-9b40-976491b9f722,,a3595d1f-7fe4-a42e-3db7-88a61cdcc4c2,a3595d1f-7fe4-a42e-3db7-88a61cdcc4c2,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,5.09,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
2d03fad2-6e3d-4ab7-9606-c27e08f6af57,,a42d0cd7-fd35-9f6a-7450-388748d90846,a42d0cd7-fd35-9f6a-7450-388748d90846,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.7,0.0,Elevated privilege misconfiguration across 3 platform(s) with 10 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
3b314ebf-4a3f-484c-9526-05315263f46f,9207c72b-c876-4db5-a2b9-4d45469d78a6,a53bc024-d1a6-9d87-f54e-2019ba35844e,a53bc024-d1a6-9d87-f54e-2019ba35844e,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,49.92,50.65,Identity holds 27 ADMIN/FULL_CONTROL privileges across 5 resource platform(s); 41% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
d8700b50-614a-4753-9f81-b56505a4f78f,,a56b61e0-4ba8-a4ca-6449-cb6fbf72ae52,a56b61e0-4ba8-a4ca-6449-cb6fbf72ae52,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.09,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
29ddee3c-6afb-43e9-bf12-e4f50bd49333,,a5b40983-3eeb-c04a-9df2-372e9e825aae,a5b40983-3eeb-c04a-9df2-372e9e825aae,ENFORCE_MFA,ENFORCE_MFA,P4,low,,40.35,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
f90ac0e8-f70e-4da3-979e-1632266d98d8,,a65be22b-d5a3-86d9-c362-a810a2611b8d,a65be22b-d5a3-86d9-c362-a810a2611b8d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.06,0.0,Elevated privilege misconfiguration across 2 platform(s) with 3 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
bf3289ec-d0d5-4da3-860a-dd13e13bdb2a,,a6eab79e-d21c-82f8-cada-4f80a9e782d4,a6eab79e-d21c-82f8-cada-4f80a9e782d4,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,16.61,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
aecfc850-9bbd-45bc-a43d-eb9d047f7c58,967b1a57-6ff9-43e3-8990-bc9b9e0f6581,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,11.32,0.0,Identity holds 4 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 50% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
51646720-4c3b-4345-afab-03df5feff3c6,,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,ENFORCE_MFA,ENFORCE_MFA,P4,low,,41.94,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
748e78ad-7647-47b6-b0d0-77e03ad4d4f1,b89c5c7b-7fc8-48f7-8ce2-fb5f65ba8088,a847bce7-90fa-6b57-24ac-2130deaf528d,a847bce7-90fa-6b57-24ac-2130deaf528d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.29,0.0,Elevated behavioural anomaly across 5 platform(s) with 9 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
6638fc45-7080-451d-986a-4e98239f8a4b,4807c501-2472-4ed3-b60f-e1e97fe0f10e,a8f1e091-ffb8-102d-9475-dbc996418ced,a8f1e091-ffb8-102d-9475-dbc996418ced,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,49.2,60.81,Identity holds 26 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 27% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
5a45fab6-e350-449a-9379-0e2dcccbcc60,,a995ecc3-6f5b-09a6-0ff1-c51f915cb31b,a995ecc3-6f5b-09a6-0ff1-c51f915cb31b,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.47,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
7145eede-9d6c-449d-a61d-b4fae6fd9610,,a9f948b2-4e63-84bb-3e49-3f43b118f68d,a9f948b2-4e63-84bb-3e49-3f43b118f68d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,15.58,0.0,Identity holds 9 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
b251fa2a-75b7-4cee-be3c-24d549908cbb,,aca58d95-915a-1c30-4b86-b5a1ca6fbff8,aca58d95-915a-1c30-4b86-b5a1ca6fbff8,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,11.84,0.0,Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
00b3e5a9-22a3-4967-bf1d-3d013022ed62,,af34cf65-a193-c4b2-3c19-e71d118405ad,af34cf65-a193-c4b2-3c19-e71d118405ad,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-b74d0fb1-32e7-0629-8fad-c1a606cb0fb3,51.61,58.21,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 43% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
60c46bda-97a7-4da5-a981-701bc220d78e,,af70de70-2b69-c95e-8567-1b58926bffa5,af70de70-2b69-c95e-8567-1b58926bffa5,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,8.81,0.0,Elevated behavioural anomaly across 2 platform(s) with 3 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
68947760-f92a-43a0-9725-aa02b103c0ba,,afbb411a-a123-5a8c-93b7-a88612f70c97,afbb411a-a123-5a8c-93b7-a88612f70c97,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.71,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
5af6e485-44fd-4e76-92ff-445b2c6c24ca,,afd380c4-2713-582c-f41e-a3ac5fd23109,afd380c4-2713-582c-f41e-a3ac5fd23109,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.21,0.0,Elevated privilege misconfiguration across 2 platform(s) with 3 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
1454f083-b56b-4a0a-bd78-c49595126dd3,,b08a4895-d4ff-a666-75c8-e90d9e3d750d,b08a4895-d4ff-a666-75c8-e90d9e3d750d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.85,0.0,Elevated privilege misconfiguration across 4 platform(s) with 13 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
91074c7b-096e-4514-ad79-e6a9207766a7,,b18753e6-d457-8ad9-a867-a096edd877c8,b18753e6-d457-8ad9-a867-a096edd877c8,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,6.29,0.0,Elevated behavioural anomaly across 2 platform(s) with 1 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
d400ea82-71c0-443a-b20f-d3bebd25c80e,,b253d218-6c4a-37ea-4906-17f2747b6dba,b253d218-6c4a-37ea-4906-17f2747b6dba,ENFORCE_MFA,ENFORCE_MFA,P4,low,,35.78,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
ddb3fc67-f99d-40f2-ae28-516dc7734a15,,b390b059-207b-be21-a7e8-d18eddf6d4ac,b390b059-207b-be21-a7e8-d18eddf6d4ac,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,14.65,0.0,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
8e13b60d-d18f-4561-b0ec-ce937af00675,,b3eda8f1-026b-5383-a301-ec030e5d8c6a,b3eda8f1-026b-5383-a301-ec030e5d8c6a,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,16.02,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
1db30629-4438-438c-ae5d-9eacac201ce4,,b4157cea-0738-8ba4-9770-a3dbe9fa97e2,b4157cea-0738-8ba4-9770-a3dbe9fa97e2,ENFORCE_MFA,ENFORCE_MFA,P4,low,,46.87,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
48c9980c-db27-4237-bf8c-0defdff23bc6,,b42a2d93-9aba-0f15-b214-90623e1a963e,b42a2d93-9aba-0f15-b214-90623e1a963e,ENFORCE_MFA,ENFORCE_MFA,P2,high,,15.67,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 25% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
114f51f7-6483-4841-b040-c6359270f57b,,b4a69f3c-8d3a-ed99-711c-21c9bdc14f1f,b4a69f3c-8d3a-ed99-711c-21c9bdc14f1f,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,9.34,0.0,Elevated behavioural anomaly across 1 platform(s) with 0 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
1ac48385-6ce8-48f8-873c-0b65d027cd93,,b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd,b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd,ENFORCE_MFA,ENFORCE_MFA,P4,low,,23.95,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.91. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
f12ffae9-d19a-4c5c-be21-b97fa0603a35,9864a019-b4c3-44de-8151-7ed4e74f965a,b5b453ca-3d42-993c-cc9f-d3349bdf0377,b5b453ca-3d42-993c-cc9f-d3349bdf0377,ENFORCE_MFA,ENFORCE_MFA,P4,low,,28.87,0.0,Elevated identity hygiene failure across 2 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
0ca5541f-fa73-4466-9b86-49f07fe0019c,,b63b4dc3-a559-e463-79e1-3ceab0cbc61f,b63b4dc3-a559-e463-79e1-3ceab0cbc61f,ENFORCE_MFA,ENFORCE_MFA,P2,high,,13.31,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
06b20296-b945-47d6-b387-7b4a82d07958,,b65feea9-7d82-4264-1ba3-62e7afa415e5,b65feea9-7d82-4264-1ba3-62e7afa415e5,ENFORCE_MFA,ENFORCE_MFA,P4,low,,23.28,0.0,Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
3b070dc4-1853-4ae3-b2d4-271914122dfb,,b69f75c5-c82b-a1be-61eb-64e6fd498e20,b69f75c5-c82b-a1be-61eb-64e6fd498e20,ENFORCE_MFA,ENFORCE_MFA,P4,low,,30.23,0.0,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
00399501-cdf2-4a6a-b168-58c8887f85ee,,b6f6dbf1-d6d4-41cc-195d-82f8ee4a9b5d,b6f6dbf1-d6d4-41cc-195d-82f8ee4a9b5d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.36,0.0,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 9% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
e2328ff4-6a71-41b9-a39e-71e8767c04fc,,b89f72f3-2a60-c652-e714-7668cf1d7d3a,b89f72f3-2a60-c652-e714-7668cf1d7d3a,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,15.55,0.0,Identity holds 13 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
009d94c7-fc31-4b44-b2fe-0ca538376f70,,b8a6171f-1ee3-4dc4-3b04-8a8b405bfdc9,b8a6171f-1ee3-4dc4-3b04-8a8b405bfdc9,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.9,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
